"Date","Price","Open","High","Low","Vol.","Change %"
"07/28/2021","24.877","24.730","25.875","25.000","70.55K","0.92%"
"07/27/2021","24.649","25.255","25.060","24.655","54.85K","-2.64%"
"07/26/2021","25.318","25.270","25.320","24.515","80.91K","-0.25%"
"07/22/2021","25.381","25.330","25.535","25.050","39.88K","0.50%"
"07/21/2021","25.255","24.975","25.515","25.060","48.08K","1.04%"
"07/20/2021","24.995","25.240","25.365","24.790","50.53K","-0.59%"
"07/19/2021","25.144","25.700","25.315","24.840","64.68K","-4.74%"
"07/15/2021","26.394","26.325","26.550","25.640","78.28K","0.47%"
"07/14/2021","26.271","26.055","26.490","26.245","35.26K","0.50%"
"07/13/2021","26.140","26.320","26.575","26.010","65.10K","-0.38%"
"07/12/2021","26.239","26.185","26.440","26.005","50.73K","0.97%"
"07/08/2021","25.987","26.265","26.300","25.820","45.50K","-0.54%"
"07/07/2021","26.129","26.265","26.310","25.875","59.52K","-0.17%"
"07/06/2021","26.174","26.640","26.545","26.060","50.06K","0.28%"
"07/01/2021","26.100","26.250","26.700","26.100","57.34K","-0.36%"
"06/30/2021","26.194","25.875","26.525","26.045","54.77K","1.13%"
"06/29/2021","25.901","26.235","26.275","25.800","44.64K","-1.29%"
"06/28/2021","26.239","26.215","26.235","25.580","75.84K","0.65%"
"06/24/2021","26.069","25.935","26.380","25.970","49.17K","-0.24%"
"06/23/2021","26.132","25.860","26.245","25.865","53.06K","0.99%"
"06/22/2021","25.876","26.000","26.370","25.800","66.10K","-0.64%"
"06/21/2021","26.043","25.950","26.085","25.735","54.12K","0.66%"
"06/17/2021","25.873","27.200","26.555","25.770","88.18K","-7.03%"
"06/16/2021","27.828","27.800","27.320","25.820","156.97K","0.43%"
"06/15/2021","27.710","27.780","27.970","26.700","74.31K","-1.23%"
"06/14/2021","28.054","28.110","28.030","27.485","63.84K","0.02%"
"06/10/2021","28.047","27.820","28.445","28.025","75.34K","0.11%"
"06/09/2021","28.017","27.750","28.180","27.475","82.06K","0.97%"
"06/08/2021","27.747","28.110","28.145","27.620","64.18K","-1.02%"
"06/07/2021","28.033","27.920","28.120","27.610","70.19K","1.97%"
"06/03/2021","27.492","28.320","27.980","27.310","76.80K","-2.58%"
"06/02/2021","28.220","27.880","28.370","27.090","106.48K","0.36%"
"06/01/2021","28.119","28.070","28.320","27.765","53.89K","0.59%"
"05/27/2021","27.955","27.805","28.095","27.480","66.46K","0.28%"
"05/26/2021","27.877","28.105","27.995","27.575","56.81K","-0.64%"
"05/25/2021","28.056","27.880","28.340","27.685","65.97K","0.54%"
"05/24/2021","27.905","27.690","28.160","27.545","69.31K","-0.58%"
"05/20/2021","28.067","27.840","28.195","27.265","78.64K","0.15%"
"05/19/2021","28.025","28.300","28.125","27.490","55.96K","-1.09%"
"05/18/2021","28.333","28.325","28.365","27.425","109.07K","0.21%"
"05/17/2021","28.274","27.515","28.900","28.120","77.21K","4.49%"
"05/13/2021","27.059","27.095","27.595","26.920","58.61K","-0.68%"
"05/12/2021","27.244","27.760","27.330","26.780","63.63K","-1.53%"
"05/11/2021","27.667","27.400","27.830","27.030","77.86K","0.64%"
"05/10/2021","27.492","27.680","27.780","27.180","62.13K","0.05%"
"05/06/2021","27.477","26.590","27.800","27.230","80.78K","3.60%"
"05/05/2021","26.522","26.595","27.585","26.245","90.93K","-0.14%"
"05/04/2021","26.558","27.015","26.710","26.165","40.71K","-1.49%"
"05/03/2021","26.960","25.990","27.240","26.160","76.95K","3.35%"
"04/29/2021","26.085","26.300","26.275","25.855","55.51K","-0.07%"
"04/28/2021","26.102","26.345","26.580","25.745","81.33K","-1.24%"
"04/27/2021","26.430","26.325","26.345","25.840","62.06K","0.77%"
"04/26/2021","26.228","26.020","26.515","26.100","65.27K","0.11%"
"04/22/2021","26.200","26.640","26.470","25.890","63.84K","-1.45%"
"04/21/2021","26.586","25.960","26.670","26.025","84.13K","2.83%"
"04/20/2021","25.854","25.820","26.730","25.795","94.21K","0.01%"
"04/19/2021","25.852","26.000","26.150","25.725","70.92K","-0.49%"
"04/15/2021","25.979","25.465","26.380","25.795","58.50K","1.72%"
"04/14/2021","25.539","25.430","26.070","25.380","72.56K","0.38%"
"04/13/2021","25.442","24.885","25.590","25.235","56.47K","2.25%"
"04/12/2021","24.882","25.300","25.540","24.680","77.44K","-2.82%"
"04/08/2021","25.604","25.380","25.555","25.010","60.53K","1.33%"
"04/07/2021","25.267","25.210","25.675","25.020","65.65K","0.08%"
"04/06/2021","25.247","24.840","25.330","24.895","44.35K","1.80%"
"04/05/2021","24.801","25.050","25.355","24.795","53.64K","1.01%"
"03/31/2021","24.552","23.930","25.045","24.270","63.17K","1.64%"
"03/30/2021","24.157","24.745","24.565","23.740","65.79K","-2.48%"
"03/29/2021","24.771","25.105","24.770","23.880","72.66K","-1.10%"
"03/25/2021","25.047","25.170","25.335","24.920","42.08K","-0.73%"
"03/24/2021","25.231","25.120","25.255","24.435","86.47K","0.02%"
"03/23/2021","25.227","25.850","25.430","25.020","42.91K","-2.10%"
"03/22/2021","25.769","26.340","25.915","25.050","63.34K","-2.21%"
"03/18/2021","26.351","26.400","26.400","25.925","51.79K","1.12%"
"03/17/2021","26.058","26.005","26.740","25.875","76.40K","0.21%"
"03/16/2021","26.003","26.340","26.615","25.805","55.13K","-1.08%"
"03/15/2021","26.288","26.070","26.405","25.885","47.61K","0.36%"
"03/11/2021","26.193","26.315","26.235","25.425","56.88K","0.24%"
"03/10/2021","26.130","26.025","26.545","25.885","55.08K","-0.20%"
"03/09/2021","26.183","25.170","26.315","25.610","53.39K","3.62%"
"03/08/2021","25.269","25.400","26.220","25.090","69.61K","-0.75%"
"03/04/2021","25.461","26.175","25.505","24.845","79.26K","-3.51%"
"03/03/2021","26.387","26.860","26.385","25.080","95.00K","-1.83%"
"03/02/2021","26.879","26.630","26.915","25.875","82.46K","0.75%"
"03/01/2021","26.678","26.700","26.985","25.820","82.14K","-3.64%"
"02/25/2021","27.685","28.080","27.650","26.160","116.75K","-0.75%"
"02/24/2021","27.894","27.760","28.345","27.345","109.69K","0.64%"
"02/23/2021","27.717","28.290","28.080","27.365","73.50K","-1.40%"
"02/22/2021","28.111","27.640","28.425","27.285","104.38K","3.74%"
"02/18/2021","27.098","27.450","27.710","26.105","96.26K","-0.87%"
"02/17/2021","27.335","27.220","27.595","26.905","84.30K","-0.02%"
"02/16/2021","27.341","27.520","27.490","26.915","73.03K","0.99%"
"02/11/2021","27.072","27.145","27.500","26.910","53.47K","-0.13%"
"02/10/2021","27.108","27.460","27.350","26.750","62.16K","-1.16%"
"02/09/2021","27.427","27.400","27.595","26.880","71.17K","-0.59%"
"02/08/2021","27.589","27.180","27.875","27.130","81.81K","5.06%"
"02/04/2021","26.261","26.645","27.105","26.255","90.32K","-2.43%"
"02/03/2021","26.914","26.880","27.015","25.935","104.91K","1.85%"
"02/02/2021","26.426","29.000","27.260","26.545","93.58K","-10.24%"
"02/01/2021","29.441","28.860","29.150","26.350","208.63K","13.47%"
"01/28/2021","25.945","25.360","27.770","26.150","187.56K","2.19%"
"01/27/2021","25.389","25.530","27.100","24.895","190.87K","-0.58%"
"01/26/2021","25.538","25.395","25.545","24.715","96.67K","0.21%"
"01/25/2021","25.484","25.535","25.720","25.230","52.74K","-1.43%"
"01/21/2021","25.854","25.910","26.045","25.050","75.21K","0.34%"
"01/20/2021","25.766","25.290","26.130","25.700","59.50K","1.76%"
"01/19/2021","25.320","24.835","25.960","25.060","80.82K","-1.87%"
"01/14/2021","25.802","25.290","25.865","24.610","106.18K","0.90%"
"01/13/2021","25.572","25.655","25.990","25.095","84.24K","0.54%"
"01/12/2021","25.435","25.015","25.785","25.170","58.51K","0.60%"
"01/11/2021","25.284","25.470","25.745","25.000","65.92K","-7.25%"
"01/07/2021","27.261","27.410","27.335","24.530","186.37K","0.81%"
"01/06/2021","27.042","27.720","27.495","27.020","69.49K","-2.16%"
"01/05/2021","27.640","27.355","28.105","26.700","129.36K","1.01%"
"01/04/2021","27.364","26.770","27.850","27.150","67.46K","2.98%"
"12/30/2020","26.573","26.325","26.880","26.345","39.62K","1.49%"
"12/29/2020","26.183","26.500","26.835","26.260","47.68K","-1.23%"
"12/28/2020","26.510","26.095","26.770","26.075","64.31K","2.41%"
"12/23/2020","25.885","25.435","26.080","25.535","35.14K","1.51%"
"12/22/2020","25.500","26.530","25.960","25.185","65.50K","-3.19%"
"12/21/2020","26.340","26.400","26.815","25.225","108.02K","0.73%"
"12/17/2020","26.150","25.430","26.350","25.865","70.35K","4.52%"
"12/16/2020","25.018","24.605","26.305","25.335","97.95K","1.64%"
"12/15/2020","24.614","24.040","25.640","24.575","97.98K","2.46%"
"12/14/2020","24.022","24.070","24.700","23.940","62.40K","-0.21%"
"12/10/2020","24.073","23.980","24.245","23.690","50.25K","0.46%"
"12/09/2020","23.963","24.655","24.430","23.825","58.69K","-3.03%"
"12/08/2020","24.711","24.810","24.755","23.695","84.50K","-0.26%"
"12/07/2020","24.776","24.250","25.015","24.550","58.83K","2.72%"
"12/03/2020","24.120","23.990","24.585","24.065","68.53K","0.22%"
"12/02/2020","24.066","23.820","24.420","23.850","73.44K","-0.06%"
"12/01/2020","24.080","22.690","22.690","22.690","76.79K","6.63%"
"11/30/2020","22.583","22.745","22.230","22.230","89.39K","-3.44%"
"11/25/2020","23.387","23.295","23.155","23.155","94.53K","0.24%"
"11/24/2020","23.330","23.630","23.000","23.000","57.05K","-1.46%"
"11/23/2020","23.675","24.265","23.525","23.525","106.07K","-1.70%"
"11/19/2020","24.085","24.385","23.745","23.745","76.35K","-1.61%"
"11/18/2020","24.480","24.460","24.350","24.350","94.81K","-0.83%"
"11/17/2020","24.686","24.880","24.600","24.600","82.57K","-0.61%"
"11/16/2020","24.837","25.085","24.350","24.350","57.85K","2.00%"
"11/12/2020","24.350","24.380","24.200","24.200","60.87K","0.18%"
"11/11/2020","24.306","24.350","23.955","23.955","62.74K","-0.80%"
"11/10/2020","24.502","24.280","24.020","24.020","76.99K","3.23%"
"11/09/2020","23.736","26.070","23.725","23.725","87.44K","-5.93%"
"11/05/2020","25.232","24.185","24.185","24.185","114.86K","5.43%"
"11/04/2020","23.933","24.520","23.415","23.415","107.65K","-1.81%"
"11/03/2020","24.374","24.245","24.025","24.025","101.89K","1.25%"
"11/02/2020","24.073","23.710","23.710","23.710","60.02K","2.84%"
"10/29/2020","23.408","23.555","22.865","22.865","80.57K","0.21%"
"10/28/2020","23.359","24.495","23.060","23.060","102.57K","-4.93%"
"10/27/2020","24.570","24.385","24.265","24.265","131.77K","0.61%"
"10/26/2020","24.420","24.750","24.145","24.145","52.48K","-1.17%"
"10/22/2020","24.709","25.180","24.460","24.460","52.73K","-2.11%"
"10/21/2020","25.241","24.795","24.775","24.775","74.44K","1.04%"
"10/20/2020","24.980","24.485","24.405","24.405","77.69K","1.14%"
"10/19/2020","24.698","24.290","24.215","24.215","57.37K","1.96%"
"10/15/2020","24.224","24.370","23.650","23.650","50.59K","-0.70%"
"10/14/2020","24.395","24.240","23.930","23.930","72.42K","1.10%"
"10/13/2020","24.129","25.240","24.015","24.015","63.47K","-4.52%"
"10/12/2020","25.271","25.280","24.905","24.905","94.21K","5.84%"
"10/08/2020","23.876","23.925","23.775","23.775","74.75K","-0.08%"
"10/07/2020","23.896","23.160","23.090","23.090","46.73K","-0.10%"
"10/06/2020","23.921","24.520","22.965","22.965","59.07K","-2.60%"
"10/05/2020","24.560","24.075","23.805","23.805","72.23K","1.26%"
"10/01/2020","24.254","23.355","23.325","23.325","66.34K","3.23%"
"09/30/2020","23.494","24.505","23.235","23.235","71.45K","-3.89%"
"09/29/2020","24.445","23.805","23.510","23.510","90.77K","3.70%"
"09/28/2020","23.572","23.140","22.790","22.790","79.19K","1.77%"
"09/24/2020","23.162","22.940","21.820","21.820","92.92K","0.40%"
"09/23/2020","23.069","24.150","22.745","22.745","159.01K","-5.79%"
"09/22/2020","24.488","25.145","24.150","24.150","151.99K","0.54%"
"09/21/2020","24.356","26.790","24.385","24.385","109.44K","-10.01%"
"09/17/2020","27.066","27.000","26.610","26.610","53.09K","-1.37%"
"09/16/2020","27.443","27.455","27.455","27.455","95.31K","0.05%"
"09/15/2020","27.429","27.220","27.220","27.220","63.70K","0.44%"
"09/14/2020","27.310","27.115","27.115","27.115","60.45K","0.22%"
"09/10/2020","27.249","27.190","27.190","27.190","60.57K","0.77%"
"09/09/2020","27.041","27.150","27.150","27.150","86.96K","0.35%"
"09/08/2020","26.947","27.040","25.985","25.985","60.07K","0.44%"
"09/03/2020","26.828","27.190","26.635","26.635","114.60K","-1.88%"
"09/02/2020","27.343","28.300","27.410","27.410","125.57K","-4.31%"
"09/01/2020","28.575","28.750","28.155","28.155","126.39K","0.16%"
"08/31/2020","28.530","28.230","28.230","28.230","115.76K","5.32%"
"08/27/2020","27.090","27.695","26.630","26.630","103.77K","-1.54%"
"08/26/2020","27.514","26.615","26.225","26.225","131.42K","4.50%"
"08/25/2020","26.328","26.845","26.230","26.230","137.13K","-1.25%"
"08/24/2020","26.661","26.865","26.410","26.410","100.45K","-1.95%"
"08/20/2020","27.192","26.805","26.725","26.725","160.04K","-0.70%"
"08/19/2020","27.385","28.075","26.585","26.585","153.75K","-2.60%"
"08/18/2020","28.115","27.570","27.375","27.375","212.26K","1.44%"
"08/17/2020","27.717","26.760","26.115","26.115","213.36K","-0.16%"
"08/13/2020","27.762","25.715","25.715","25.715","223.22K","6.68%"
"08/12/2020","26.023","25.200","23.665","23.665","245.90K","-0.30%"
"08/11/2020","26.100","29.275","24.725","24.725","241.93K","-10.95%"
"08/10/2020","29.311","28.260","28.175","28.175","355.28K","2.95%"
"08/06/2020","28.470","27.150","27.145","27.145","283.92K","5.63%"
"08/05/2020","26.953","26.530","25.925","25.925","236.12K","3.30%"
"08/04/2020","26.091","24.570","24.570","24.570","212.52K","6.47%"
"08/03/2020","24.505","24.480","24.300","24.300","157.04K","4.50%"
"07/30/2020","23.450","24.735","23.280","23.280","139.82K","-3.58%"
"07/29/2020","24.321","24.580","23.435","23.435","154.86K","0.09%"
"07/28/2020","24.300","24.700","22.460","22.460","138.90K","-0.82%"
"07/27/2020","24.501","22.970","22.940","22.940","253.67K","6.58%"
"07/23/2020","22.988","23.405","22.475","22.475","111.99K","-0.67%"
"07/22/2020","23.144","21.700","21.680","21.680","182.28K","7.36%"
"07/21/2020","21.557","20.340","20.315","20.315","202.39K","6.76%"
"07/20/2020","20.192","19.765","19.655","19.655","142.78K","3.16%"
"07/16/2020","19.573","19.820","19.475","19.475","56.42K","-0.95%"
"07/15/2020","19.761","19.645","19.525","19.525","54.37K","1.18%"
"07/14/2020","19.530","19.455","19.240","19.240","58.39K","-1.30%"
"07/13/2020","19.788","19.080","19.080","19.080","73.78K","4.36%"
"07/09/2020","18.962","19.150","18.830","18.830","62.08K","-1.04%"
"07/08/2020","19.161","18.625","18.585","18.585","102.76K","2.47%"
"07/07/2020","18.699","18.585","18.235","18.235","84.23K","0.63%"
"07/06/2020","18.582","18.270","18.245","18.245","71.67K","1.42%"
"07/02/2020","18.322","18.285","17.995","17.995","63.13K","0.57%"
"07/01/2020","18.218","18.580","18.095","18.095","49.86K","-2.25%"
"06/30/2020","18.637","18.095","18.020","18.020","86.82K","3.17%"
"06/29/2020","18.064","18.110","17.935","17.935","75.09K","0.53%"
"06/25/2020","17.968","17.635","17.560","17.560","41.65K","1.32%"
"06/24/2020","17.734","18.230","17.600","17.600","46.32K","-2.32%"
"06/23/2020","18.155","17.940","17.900","17.900","71.47K","0.91%"
"06/22/2020","17.992","18.040","17.880","17.880","75.91K","2.22%"
"06/18/2020","17.601","17.750","17.570","17.570","64.57K","-1.45%"
"06/17/2020","17.860","17.800","17.725","17.725","47.76K","0.70%"
"06/16/2020","17.735","17.665","17.550","17.550","43.10K","1.44%"
"06/15/2020","17.484","17.635","17.125","17.125","65.04K","-2.70%"
"06/11/2020","17.970","18.360","17.830","17.830","60.63K","0.48%"
"06/10/2020","17.884","18.030","17.845","17.845","90.45K","-0.07%"
"06/09/2020","17.896","17.920","17.830","17.830","88.22K","-0.55%"
"06/08/2020","17.995","17.635","17.635","17.635","54.90K","-0.67%"
"06/04/2020","18.116","17.860","17.860","17.860","87.12K","0.57%"
"06/03/2020","18.013","18.295","17.765","17.765","56.56K","-1.65%"
"06/02/2020","18.315","18.850","18.400","18.400","72.24K","-2.94%"
"06/01/2020","18.869","18.740","18.685","18.685","78.44K","4.78%"
"05/28/2020","18.009","17.855","17.775","17.775","64.04K","1.42%"
"05/27/2020","17.757","17.560","17.225","17.225","61.04K","0.92%"
"05/26/2020","17.595","17.630","17.370","17.370","65.07K","1.33%"
"05/21/2020","17.364","18.055","17.260","17.260","51.24K","-3.70%"
"05/20/2020","18.031","17.875","17.755","17.755","74.68K","0.73%"
"05/19/2020","17.901","17.370","17.340","17.340","62.49K","2.48%"
"05/18/2020","17.468","17.225","17.125","17.125","66.69K","8.12%"
"05/14/2020","16.156","15.755","15.660","15.660","80.68K","3.09%"
"05/13/2020","15.671","15.625","15.545","15.545","52.22K","-0.24%"
"05/12/2020","15.709","15.700","15.525","15.525","42.56K","0.18%"
"05/11/2020","15.680","15.755","15.510","15.510","35.61K","0.58%"
"05/07/2020","15.590","14.920","14.920","14.920","58.81K","3.83%"
"05/06/2020","15.015","15.115","14.840","14.840","49.27K","-0.63%"
"05/05/2020","15.110","14.845","14.760","14.760","38.73K","2.12%"
"05/04/2020","14.796","15.075","14.760","14.760","32.04K","-1.18%"
"04/30/2020","14.973","15.530","14.850","14.850","32.19K","-2.23%"
"04/29/2020","15.315","15.330","15.235","15.235","66.67K","0.36%"
"04/28/2020","15.260","15.375","15.025","15.025","42.10K","-0.25%"
"04/27/2020","15.299","15.475","15.240","15.240","28.28K","-0.53%"
"04/23/2020","15.381","15.350","15.310","15.310","39.19K","0.14%"
"04/22/2020","15.359","15.085","14.875","14.875","47.87K","3.08%"
"04/21/2020","14.900","15.610","14.700","14.700","42.94K","-4.72%"
"04/20/2020","15.638","15.380","15.380","15.380","68.55K","-0.05%"
"04/16/2020","15.646","15.625","15.625","15.625","41.18K","0.75%"
"04/15/2020","15.529","16.090","15.600","15.600","43.47K","-3.87%"
"04/14/2020","16.154","15.810","15.810","15.810","51.17K","3.81%"
"04/13/2020","15.561","16.000","15.470","15.470","63.63K","2.18%"
"04/08/2020","15.229","15.280","15.155","15.155","64.32K","-1.77%"
"04/07/2020","15.504","15.650","15.265","15.265","43.34K","2.05%"
"04/06/2020","15.193","14.655","14.645","14.645","69.75K","3.51%"
"04/02/2020","14.678","14.585","14.575","14.575","38.18K","4.78%"
"04/01/2020","14.008","14.175","14.175","14.175","55.52K","-1.21%"
"03/31/2020","14.180","14.105","14.105","14.105","44.03K","0.17%"
"03/30/2020","14.156","14.730","13.995","13.995","50.96K","-3.54%"
"03/26/2020","14.676","14.770","14.400","14.400","54.39K","-1.32%"
"03/25/2020","14.873","14.415","14.205","14.205","52.83K","4.32%"
"03/24/2020","14.257","13.320","13.220","13.220","78.77K","7.51%"
"03/23/2020","13.261","12.615","12.290","12.290","109.94K","9.29%"
"03/19/2020","12.134","11.975","11.760","11.760","81.76K","3.08%"
"03/18/2020","11.772","12.610","11.640","11.640","77.37K","-5.79%"
"03/17/2020","12.495","12.860","12.110","12.110","122.77K","-2.50%"
"03/16/2020","12.816","15.100","11.770","11.770","111.38K","-19.93%"
"03/12/2020","16.005","16.720","15.505","15.505","162.45K","-4.60%"
"03/11/2020","16.776","16.875","16.660","16.660","147.26K","-1.06%"
"03/10/2020","16.955","17.020","16.790","16.790","56.85K","-0.58%"
"03/09/2020","17.054","17.490","16.550","16.550","76.90K","-1.95%"
"03/05/2020","17.393","17.230","17.150","17.150","94.55K","0.85%"
"03/04/2020","17.246","17.205","17.075","17.075","53.48K","0.34%"
"03/03/2020","17.188","16.665","16.665","16.665","67.25K","2.68%"
"03/02/2020","16.739","16.500","16.445","16.445","114.57K","-5.62%"
"02/27/2020","17.735","17.945","17.630","17.630","221.54K","-0.78%"
"02/26/2020","17.874","18.035","17.785","17.785","122.38K","-1.95%"
"02/25/2020","18.229","18.665","17.910","17.910","96.32K","-3.67%"
"02/24/2020","18.923","18.675","18.585","18.585","153.70K","3.03%"
"02/20/2020","18.367","18.415","18.255","18.255","114.90K","0.04%"
"02/19/2020","18.359","18.200","18.200","18.200","98.11K","0.92%"
"02/18/2020","18.192","17.760","17.760","17.760","93.64K","3.01%"
"02/13/2020","17.660","17.575","17.575","17.575","56.24K","0.70%"
"02/12/2020","17.537","17.620","17.480","17.480","69.82K","-0.57%"
"02/11/2020","17.638","17.770","17.595","17.595","73.62K","-1.05%"
"02/10/2020","17.826","17.765","17.725","17.725","70.84K","-0.17%"
"02/06/2020","17.857","17.635","17.635","17.635","68.87K","1.21%"
"02/05/2020","17.643","17.585","17.560","17.560","60.51K","0.24%"
"02/04/2020","17.600","17.745","17.585","17.585","59.86K","-0.63%"
"02/03/2020","17.712","18.135","17.640","17.640","59.68K","-1.77%"
"01/30/2020","18.032","17.620","17.620","17.620","63.34K","3.12%"
"01/29/2020","17.487","17.440","17.280","17.280","96.96K","0.17%"
"01/28/2020","17.458","18.095","17.420","17.420","63.16K","-3.31%"
"01/27/2020","18.056","18.260","18.040","18.040","110.54K","1.27%"
"01/23/2020","17.829","17.835","17.590","17.590","68.05K","0.01%"
"01/22/2020","17.828","17.785","17.675","17.675","69.27K","0.11%"
"01/21/2020","17.808","18.040","17.620","17.620","57.76K","-0.73%"
"01/16/2020","17.939","18.010","17.875","17.875","69.18K","-0.27%"
"01/15/2020","17.988","17.800","17.755","17.755","58.31K","1.39%"
"01/14/2020","17.742","17.975","17.690","17.690","73.76K","-1.41%"
"01/13/2020","17.996","18.130","17.935","17.935","84.39K","0.33%"
"01/09/2020","17.936","18.120","17.815","17.815","80.66K","-1.27%"
"01/08/2020","18.167","18.450","18.085","18.085","101.36K","-1.23%"
"01/07/2020","18.393","18.185","17.975","17.975","180.48K","1.18%"
"01/06/2020","18.179","18.170","18.045","18.045","111.96K","0.74%"
"01/02/2020","18.046","17.905","17.830","17.830","110.02K","0.70%"
"12/31/2019","17.921","17.970","18.200","17.870","62.11K","-0.44%"
"12/30/2019","18.001","17.860","18.020","17.830","62.11K","0.25%"
"12/26/2019","17.956","17.795","18.100","17.785","70.18K","2.82%"
"12/23/2019","17.463","17.250","17.460","17.250","64.68K","2.03%"
"12/19/2019","17.116","16.920","17.115","16.920","65.65K","0.62%"
"12/18/2019","17.010","17.075","17.075","16.980","47.39K","-0.15%"
"12/17/2019","17.036","17.090","17.115","17.045","47.19K","-0.24%"
"12/16/2019","17.077","16.930","17.085","16.930","45.74K","0.98%"
"12/12/2019","16.912","16.895","17.095","16.800","77.90K","0.61%"
"12/11/2019","16.810","16.840","16.875","16.840","113.42K","0.88%"
"12/10/2019","16.664","16.655","16.770","16.625","62.67K","0.39%"
"12/09/2019","16.600","16.595","16.595","16.595","50.20K","-2.46%"
"12/05/2019","17.019","16.905","16.995","16.905","110.18K","0.82%"
"12/04/2019","16.881","17.200","17.200","16.900","69.27K","-1.88%"
"12/03/2019","17.204","17.050","17.220","17.035","112.99K","1.70%"
"12/02/2019","16.916","17.025","17.025","16.870","90.11K","-0.55%"
"11/27/2019","17.009","17.190","17.200","17.025","69.20K","-0.51%"
"11/26/2019","17.096","16.840","17.125","16.840","61.62K","0.93%"
"11/25/2019","16.939","16.995","17.000","16.880","84.26K","-1.03%"
"11/21/2019","17.116","17.210","17.210","17.065","78.64K","-0.29%"
"11/20/2019","17.166","17.120","17.220","17.065","95.17K","-0.02%"
"11/19/2019","17.169","17.080","17.200","17.000","98.37K","0.69%"
"11/18/2019","17.051","17.015","17.080","16.795","94.71K","-0.16%"
"11/14/2019","17.078","17.000","17.115","16.945","66.80K","0.68%"
"11/13/2019","16.963","16.815","17.000","16.815","79.01K","1.33%"
"11/12/2019","16.740","16.730","16.835","16.680","99.84K","-0.66%"
"11/11/2019","16.852","16.815","16.955","16.690","93.98K","-1.25%"
"11/07/2019","17.065","17.655","17.690","17.000","135.57K","-3.34%"
"11/06/2019","17.654","17.635","17.660","17.450","166.41K","0.18%"
"11/05/2019","17.623","18.115","18.115","17.600","101.43K","-2.76%"
"11/04/2019","18.123","18.195","18.210","18.035","141.97K","-0.01%"
"10/31/2019","18.124","17.990","18.165","17.975","89.93K","1.13%"
"10/30/2019","17.921","17.870","17.990","17.735","103.41K","0.50%"
"10/29/2019","17.831","17.870","17.905","17.605","84.39K","-0.25%"
"10/28/2019","17.876","18.065","18.145","17.785","78.57K","0.40%"
"10/24/2019","17.804","17.575","17.860","17.485","133.99K","1.27%"
"10/23/2019","17.580","17.550","17.630","17.515","76.01K","0.46%"
"10/22/2019","17.500","17.580","17.680","17.440","51.19K","-0.58%"
"10/21/2019","17.602","17.615","17.895","17.530","56.64K","-0.06%"
"10/17/2019","17.612","17.415","17.665","17.330","48.12K","1.06%"
"10/16/2019","17.427","17.430","17.490","17.180","62.37K","0.25%"
"10/15/2019","17.384","17.695","17.765","17.370","80.64K","-1.84%"
"10/14/2019","17.710","17.590","17.735","17.455","71.96K","0.61%"
"10/10/2019","17.602","17.800","17.935","17.455","102.67K","-1.17%"
"10/09/2019","17.810","17.775","18.000","17.720","93.95K","0.62%"
"10/08/2019","17.700","17.490","17.860","17.305","67.68K","0.91%"
"10/07/2019","17.540","17.665","17.700","17.435","91.07K","-0.77%"
"10/03/2019","17.676","17.630","17.845","17.515","59.58K","-0.04%"
"10/02/2019","17.683","17.310","17.730","17.240","70.00K","2.20%"
"10/01/2019","17.302","17.045","17.375","16.940","70.48K","1.79%"
"09/30/2019","16.998","17.590","17.660","16.980","82.42K","-4.85%"
"09/26/2019","17.864","17.915","18.050","17.760","134.22K","-0.89%"
"09/25/2019","18.024","18.670","18.695","17.865","110.04K","-2.99%"
"09/24/2019","18.579","18.640","18.710","18.285","132.58K","-0.44%"
"09/23/2019","18.661","17.850","18.685","17.850","132.63K","4.63%"
"09/19/2019","17.835","17.785","17.930","17.670","59.13K","-0.19%"
"09/18/2019","17.869","18.060","18.060","17.570","65.97K","-1.21%"
"09/17/2019","18.088","17.835","18.090","17.835","100.53K","0.63%"
"09/16/2019","17.974","17.775","17.940","17.775","88.43K","-0.83%"
"09/12/2019","18.125","18.130","18.440","18.080","106.47K","0.05%"
"09/11/2019","18.116","18.180","18.180","18.050","99.70K","-0.08%"
"09/10/2019","18.131","18.000","18.185","18.000","84.66K","0.08%"
"09/09/2019","18.116","18.095","18.205","18.080","116.63K","-3.39%"
"09/05/2019","18.752","19.510","19.510","18.730","221.80K","-3.80%"
"09/04/2019","19.493","19.320","19.425","19.320","194.13K","1.60%"
"09/03/2019","19.186","18.585","19.190","18.470","156.69K","4.99%"
"08/29/2019","18.274","18.450","18.760","18.150","115.42K","-0.49%"
"08/28/2019","18.364","18.180","18.520","18.065","161.56K","0.91%"
"08/27/2019","18.199","17.670","18.220","17.655","97.74K","2.91%"
"08/26/2019","17.685","17.460","17.780","17.460","107.65K","3.51%"
"08/22/2019","17.086","17.095","17.145","16.965","112.35K","-0.65%"
"08/21/2019","17.197","17.140","17.215","17.080","70.97K","0.02%"
"08/20/2019","17.194","16.925","17.220","16.925","70.32K","1.23%"
"08/19/2019","16.985","17.150","17.150","16.870","72.36K","-1.56%"
"08/15/2019","17.254","17.240","17.355","17.160","71.92K","-0.42%"
"08/14/2019","17.326","17.005","17.320","16.925","96.52K","1.75%"
"08/13/2019","17.028","17.350","17.525","16.560","116.02K","-0.51%"
"08/12/2019","17.116","17.035","17.180","16.880","182.99K","0.82%"
"08/08/2019","16.976","17.155","17.200","16.875","98.62K","-1.51%"
